Date,DiverName,SiteCode,TimeStart,Time End,Depth,SurveyArea,SpeciesCode,UK,DS,BB,RB,YB,TLD,WP,WS,P,PB,BL,TotalDiseased,TotalHealthy,Notes
7/19/19,Erin Shilling,SLR Ledge,11:30,11:50,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/19/19,Erin Shilling,SLR North,10:44,11:04,,800,PCLI,0,0,0,0,0,1,0,0,0,0,0,1,2,
7/19/19,Erin Shilling,SLR North,10:44,11:04,,800,SSID,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/19/19,Erin Shilling,SLR Central,12:53,13:13,,1200,PAST,1,0,0,0,0,1,0,0,0,0,0,1,400,
7/19/19,Erin Shilling,SLR Central,12:53,13:13,,1200,MCAV,0,0,0,0,0,1,0,0,0,0,0,1,1,
7/19/19,Erin Shilling,SLR Central,12:53,13:13,,1200,SSID,0,0,0,0,0,0,0,0,0,0,0,0,4,
7/19/19,Erin Shilling,SLR Central,12:53,13:13,,1200,ISIN,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,MCAV,0,0,0,0,0,3,0,0,0,0,0,3,46,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,SBOU,0,0,0,0,0,1,0,0,0,0,0,1,3,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,OANN,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Jeff Beal,FTL4,11:50,12:10,,1000,PPOR,0,0,0,0,0,0,0,0,0,0,0,0,1,"Unsure, pretty sure early Porites porites?"
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,MCAV,0,0,0,0,0,6,0,0,0,0,0,6,65,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,18,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,PSTR,0,0,0,0,0,0,0,0,1,0,0,1,2,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,5,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,5,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,1,2,
7/26/19,Michael Studivan,T328,13:48,14:08,,1000,DSTO,0,0,0,0,0,0,0,0,0,0,0,1,0,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,MCAV,0,0,0,0,0,5,0,0,0,0,0,5,174,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,12,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,19,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,6,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,7,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,MAUR,0,0,0,0,0,0,0,0,0,0,0,0,14,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,CNAT,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,1,
7/26/19,Michael Studivan,BC1,9:59,10:19,,1000,ACER,0,0,0,0,0,0,0,0,0,0,0,0,57,
8/5/19,Erin Shilling,SEFL05,10:35,10:55,,1000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,13,
8/5/19,Erin Shilling,SEFL05,10:35,10:55,,1000,ODIF,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL05,10:35,10:55,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,40,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,14,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,SINT,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL04,9:39,9:59,,800,CNAT,0,0,0,0,0,0,0,0,0,0,0,0,1,
8/5/19,Erin Shilling,SEFL06,11:30,11:50,,1200,MCAV,1,0,0,0,0,0,0,0,0,0,0,1,105,"One partially dead Mcav, potential algal abrasion? Took photo @ 11:38"
8/5/19,Erin Shilling,SEFL06,11:30,11:50,,1200,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,11,
8/5/19,Erin Shilling,SEFL06,11:30,11:50,,1200,SSID,0,0,0,0,0,0,0,0,0,0,0,0,3,
8/5/19,Erin Shilling,SEFL06,11:30,11:50,,1200,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
8/5/19,Erin Shilling,SEFL06,11:30,11:50,,1200,PAST,0,0,0,0,0,0,0,0,0,0,0,0,5,
8/5/19,Erin Shilling,SEFL06,11:30,11:50,,1200,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,ACER,0,0,0,0,0,0,0,0,0,0,0,0,22,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,MCAV,0,0,0,0,0,6,0,0,0,0,0,6,90,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,SINT,0,0,0,0,0,0,0,0,0,0,0,0,3,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,SSID,0,0,0,0,0,0,0,0,0,0,0,0,6,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,PAST,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,DSTO,0,0,0,0,0,0,0,0,0,1,0,1,0,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/10/19,Erin Shilling,FTL4,11:59,12:19,,800,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,MCAV,0,0,0,0,0,8,0,0,0,0,0,8,86,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,SBOU,1,0,0,0,0,0,0,0,0,0,0,1,3,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,10,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,OANN,0,0,0,0,0,1,0,0,0,0,0,1,0,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,SSID,0,5,0,0,0,0,0,0,0,1,0,6,17,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,4,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,ACER,3,0,0,0,0,0,0,0,0,0,0,3,0,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,SRAD,0,1,0,0,0,0,0,0,0,0,0,1,2,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/10/19,Erin Shilling,BC1,10:02,10:22,,1000,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/10/19,Erin Shilling,T328,9:27,9:47,,800,MCAV,0,0,0,0,0,3,0,0,0,0,0,3,35,
10/10/19,Erin Shilling,T328,9:27,9:47,,800,SINT,0,0,0,0,0,0,0,0,0,0,0,0,4,
10/10/19,Erin Shilling,T328,9:27,9:47,,800,PAST,0,0,0,0,0,0,0,0,0,0,0,0,8,
10/10/19,Erin Shilling,T328,9:27,9:47,,800,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,3,
10/10/19,Erin Shilling,T328,9:27,9:47,,800,AAGA,0,0,0,0,0,0,0,0,0,4,0,4,3,
10/10/19,Erin Shilling,T328,9:27,9:47,,800,OFRA,0,0,0,0,0,1,0,0,0,0,0,1,0,
10/10/19,Erin Shilling,T328,9:27,9:47,,800,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/22/19,Erin Shilling,SEFL12,9:58,10:18,,1000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,34,
10/22/19,Erin Shilling,SEFL12,9:58,10:18,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,5,
10/22/19,Erin Shilling,SEFL12,9:58,10:18,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,22,
10/22/19,Erin Shilling,SEFL12,9:58,10:18,,1000,SINT,1,0,0,0,0,0,0,0,0,0,0,1,5,Sedimentation stress?
10/22/19,Erin Shilling,SEFL12,9:58,10:18,,1000,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,3,
10/22/19,Erin Shilling,SEFL12,9:58,10:18,,1000,MALI,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL12,9:58,10:18,,1000,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,MCAV,0,0,0,0,0,1,0,0,0,0,0,1,42,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,26,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,4,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,3,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,4,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,MLAM,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL11,10:39,10:59,,1000,MALI,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL08,11:29,11:49,,1000,PAST,0,0,0,0,0,0,0,0,0,0,0,0,25,
10/22/19,Erin Shilling,SEFL08,11:29,11:49,,1000,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,51,
10/22/19,Erin Shilling,SEFL08,11:29,11:49,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,7,
10/22/19,Erin Shilling,SEFL08,11:29,11:49,,1000,SSID,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/22/19,Erin Shilling,SEFL08,11:29,11:49,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL06,12:43,13:03,,1000,MCAV,0,0,0,0,0,1,0,0,0,2,0,3,107,
10/22/19,Erin Shilling,SEFL06,12:43,13:03,,1000,AAGA,0,0,0,0,0,0,0,0,0,1,0,1,8,
10/22/19,Erin Shilling,SEFL06,12:43,13:03,,1000,PAST,0,0,0,0,0,0,0,0,0,3,0,3,26,
10/22/19,Erin Shilling,SEFL06,12:43,13:03,,1000,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL06,12:43,13:03,,1000,SINT,0,0,0,0,0,0,0,0,0,1,0,1,2,
10/22/19,Erin Shilling,SEFL06,12:43,13:03,,1000,MALI,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL05,13:28,13:48,,1200,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,31,
10/22/19,Erin Shilling,SEFL05,13:28,13:48,,1200,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/22/19,Erin Shilling,SEFL05,13:28,13:48,,1200,ODIF,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL05,13:28,13:48,,1200,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,7,
10/22/19,Erin Shilling,SEFL05,13:28,13:48,,1200,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/22/19,Erin Shilling,SEFL05,13:28,13:48,,1200,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/22/19,Erin Shilling,SEFL05,13:28,13:48,,1200,PAST,0,0,0,0,0,0,0,0,0,0,0,0,3,
10/22/19,Erin Shilling,SEFL04,14:09,14:29,,1000,MCAV,0,0,0,0,0,2,0,0,0,1,1,4,79,
10/22/19,Erin Shilling,SEFL04,14:09,14:29,,1000,PAST,0,0,0,0,0,0,0,0,1,0,0,1,33,
10/22/19,Erin Shilling,SEFL04,14:09,14:29,,1000,SINT,0,0,0,0,0,0,0,0,0,3,0,3,4,
10/22/19,Erin Shilling,SEFL04,14:09,14:29,,1000,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,45,
10/22/19,Erin Shilling,SEFL04,14:09,14:29,,1000,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,3,
10/22/19,Erin Shilling,SEFL04,14:09,14:29,,1000,CNAT,0,0,0,0,0,0,0,0,0,0,0,0,2,
10/22/19,Erin Shilling,SEFL04,14:09,14:29,,1000,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,1,
10/22/19,Erin Shilling,SEFL04,14:09,14:29,,1000,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,1,
11/25/19,Erin Shilling,SLR North,9:54,10:14,,700,SSID,0,0,0,0,0,0,0,0,0,1,0,1,3,
11/25/19,Erin Shilling,SLR Central,10:31,10:51,,700,PAST,0,0,0,0,0,0,0,0,1,2,0,3,92,
11/25/19,Erin Shilling,SLR Central,10:31,10:51,,700,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,3,
11/25/19,Erin Shilling,SLR Central,10:31,10:51,,700,SSID,0,0,0,0,0,0,0,0,0,0,0,0,3,
11/25/19,Erin Shilling,SLR South,11:08,11:28,,700,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
11/25/19,Erin Shilling,SLR South,11:08,11:28,,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,2,
11/25/19,Erin Shilling,SLR Ledge,11:45,12:05,,700,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,1,
11/25/19,Erin Shilling,SLR Ledge,11:45,12:05,,700,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,3,
11/25/19,Erin Shilling,SLR Ledge,11:45,12:05,,700,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,2,
11/25/19,Erin Shilling,SLR Ledge,11:45,12:05,,700,SSID,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,MCAV,0,0,0,0,0,2,0,0,0,0,0,2,48,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,SSID,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,5,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,15,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,4,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,ACER,0,0,0,0,0,0,0,0,0,0,0,0,7,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/16/20,Lexie Sturm,FTL4,9:21,9:41,15,700,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,MCAV,0,0,0,0,0,7,0,0,0,0,0,7,109,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,SB OU,0,0,0,0,0,1,0,0,0,0,0,1,5,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,PFUR,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,8,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,5,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,ACER,0,0,0,0,0,0,0,0,0,0,0,0,37,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,3,
1/16/20,Ian Combs,BC1,10:02,10:22,16,700,SSID,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/16/20,Lexie Sturm,T328,10:52,11:12,13,700,MCAV,0,0,0,0,0,1,0,0,0,0,0,1,44,
1/16/20,Lexie Sturm,T328,10:52,11:12,13,700,SSID,0,0,0,0,0,1,0,0,0,0,0,1,6,
1/16/20,Lexie Sturm,T328,10:52,11:12,13,700,ACER,0,0,0,0,0,0,0,0,0,0,0,0,25,
1/16/20,Lexie Sturm,T328,10:52,11:12,13,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/16/20,Lexie Sturm,T328,10:52,11:12,13,700,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/16/20,Lexie Sturm,T328,10:52,11:12,13,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,4,
1/16/20,Lexie Sturm,T328,10:52,11:12,13,700,AAGA,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/16/20,Lexie Sturm,T328,10:52,11:12,13,700,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,MCAV,0,0,0,0,0,1,0,0,0,0,0,1,27,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,MDEC,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,ODIF,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,6,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,6,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,10,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,PSTO,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,MEAM,0,0,0,0,0,0,0,0,0,0,0,0,4,
1/30/20,Ian Combs,SEFL12,10:30,10:50,40,700,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,48,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,PPOR,0,0,0,0,0,0,0,0,0,0,0,0,3,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,SSID,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,MEAN,0,0,0,0,0,0,0,0,0,0,0,0,3,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,16,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,SBOV,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,4,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,SRAD,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/30/20,Ian Combs,SEFL11,11:14,11:34,40,700,MLAM,0,0,0,0,0,0,0,0,0,0,0,0,1,
1/30/20,Ian Combs,SEFL08,12:10,12:30,40,700,MCAV,0,0,0,0,0,0,0,0,0,0,0,0,35,
1/30/20,Ian Combs,SEFL08,12:10,12:30,40,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,30,
1/30/20,Ian Combs,SEFL08,12:10,12:30,40,700,MMEA,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/30/20,Ian Combs,SEFL08,12:10,12:30,40,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,4,
1/30/20,Ian Combs,SEFL08,12:10,12:30,40,700,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,2,
1/30/20,Ian Combs,SEFL08,12:10,12:30,40,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,4,
3/12/20,Ian Combs,BC1,8:50,9:10,16,700,MCAV,0,0,0,0,0,0,0,0,0,0,0,32,130,
3/12/20,Ian Combs,BC1,8:50,9:10,16,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,7,
3/12/20,Ian Combs,BC1,8:50,9:10,16,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,10,
3/12/20,Ian Combs,BC1,8:50,9:10,16,700,SBOU,0,0,0,0,0,0,0,0,0,0,0,1,10,
3/12/20,Ian Combs,BC1,8:50,9:10,16,700,SSID,0,0,0,0,0,0,0,0,0,0,0,0,13,
3/12/20,Ian Combs,BC1,8:50,9:10,16,700,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,5,
3/12/20,Ian Combs,BC1,8:50,9:10,16,700,OANN,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/12/20,Ian Combs,BC1,8:50,9:10,16,700,PCLI,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/12/20,Ian Combs,T328,9:49,10:09,13,700,MCAV,0,0,0,0,0,0,0,0,0,0,0,12,37,
3/12/20,Ian Combs,T328,9:49,10:09,13,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,6,
3/12/20,Ian Combs,T328,9:49,10:09,13,700,AAGA,0,0,0,0,0,0,0,0,0,0,0,2,4,
3/12/20,Ian Combs,T328,9:49,10:09,13,700,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,2,
3/12/20,Ian Combs,T328,9:49,10:09,13,700,SSID,0,0,0,0,0,0,0,0,0,0,0,1,3,
3/12/20,Ian Combs,T328,9:49,10:09,13,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,5,
3/12/20,Ian Combs,T328,9:49,10:09,13,700,DSTO,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/12/20,Ian Combs,T328,9:49,10:09,13,700,PSTR,0,0,0,0,0,0,0,0,0,0,0,0,1,
3/12/20,Ian Combs,FTL4,8:03,8:23,15,700,MCAV,0,0,0,0,0,0,0,0,0,0,0,8,87,
3/12/20,Ian Combs,FTL4,8:03,8:23,15,700,SINT,0,0,0,0,0,0,0,0,0,0,0,0,7,
3/12/20,Ian Combs,FTL4,8:03,8:23,15,700,SSID,0,0,0,0,0,0,0,0,0,0,0,1,18,
3/12/20,Ian Combs,FTL4,8:03,8:23,15,700,SBOU,0,0,0,0,0,0,0,0,0,0,0,0,2,
3/12/20,Ian Combs,FTL4,8:03,8:23,15,700,PAST,0,0,0,0,0,0,0,0,0,0,0,0,5,
3/12/20,Ian Combs,FTL4,8:03,8:23,15,700,OFAV,0,0,0,0,0,0,0,0,0,0,0,0,2,
3/12/20,Ian Combs,FTL4,8:03,8:23,15,700,OANN,0,0,0,0,0,0,0,0,0,0,0,0,2,